MethMMD,Kernel,parametre,perturbation,size,mmd,time
MMDl,laplacian,2.0,unif_law,1000,-0.009244325784954014,0.0005974769592285156
MMDl,laplacian,5.0,same,1000,-0.0007285069890485403,0.0005872249603271484
MMDl,laplacian,5.0,mu+1,1000,0.03777927852190197,0.0005919933319091797
MMDl,laplacian,5.0,std*2,1000,0.026472984210220048,0.0005934238433837891
MMDl,laplacian,5.0,unif_law,1000,-0.012581390820009773,0.0005748271942138672
MMDq,gaussian,0.25,same,1000,-0.001006541992429777,0.3014991283416748
MMDq,gaussian,0.25,mu+1,1000,0.12549021071648014,0.30215978622436523
MMDq,gaussian,0.25,std*2,1000,0.07168257024384067,0.2978973388671875
MMDq,gaussian,0.25,unif_law,1000,0.018992601979129886,0.2988467216491699
MMDq,gaussian,0.5,same,1000,-0.0008221877360184981,0.2992072105407715
MMDq,gaussian,0.5,mu+1,1000,0.15345135174119207,0.29827213287353516
MMDq,gaussian,0.5,std*2,1000,0.08823100750938717,0.29850268363952637
MMDq,gaussian,0.5,unif_law,1000,0.014548822173420128,0.30872130393981934
MMDq,gaussian,1.0,same,1000,-0.0005881980101676287,0.30056118965148926
MMDq,gaussian,1.0,mu+1,1000,0.1679275605957119,0.3033430576324463
MMDq,gaussian,1.0,std*2,1000,0.09674472870137052,0.29928159713745117
MMDq,gaussian,1.0,unif_law,1000,0.007369634587571783,0.2978708744049072
MMDq,gaussian,2.0,same,1000,-0.00037697149002191566,0.302807092666626
MMDq,gaussian,2.0,mu+1,1000,0.15755589994458719,0.3337268829345703
MMDq,gaussian,2.0,std*2,1000,0.08838886839127191,0.30333471298217773
MMDq,gaussian,2.0,unif_law,1000,0.0022285600647360404,0.2983565330505371
MMDq,gaussian,5.0,same,1000,-0.00019922323803989173,0.29764318466186523
MMDq,gaussian,5.0,mu+1,1000,0.11074052463721862,0.298614501953125
MMDq,gaussian,5.0,std*2,1000,0.053271651539354536,0.29775357246398926
MMDq,gaussian,5.0,unif_law,1000,0.00024454727598977044,0.2998206615447998
MMDq,laplacian,0.25,same,1000,-0.00028007412623742844,0.23421335220336914
MMDq,laplacian,0.25,mu+1,1000,0.0833048748053904,0.22746825218200684
MMDq,laplacian,0.25,std*2,1000,0.0400309390084137,0.22457003593444824
MMDq,laplacian,0.25,unif_law,1000,0.003242833410504131,0.22426772117614746
MMDq,laplacian,0.5,same,1000,-0.00045765488924232045,0.22431111335754395
MMDq,laplacian,0.5,mu+1,1000,0.11332884792627063,0.22438716888427734
MMDq,laplacian,0.5,std*2,1000,0.06014177083254002,0.22449421882629395
MMDq,laplacian,0.5,unif_law,1000,0.00616279282876242,0.22446417808532715
MMDq,laplacian,1.0,same,1000,-0.0006524758061964286,0.23281383514404297
MMDq,laplacian,1.0,mu+1,1000,0.1184696890575957,0.22768640518188477
MMDq,laplacian,1.0,std*2,1000,0.0667965315424568,0.2247626781463623
MMDq,laplacian,1.0,unif_law,1000,0.010461432916337388,0.22405791282653809
MMDq,laplacian,2.0,same,1000,-0.0007521623238861963,0.2238469123840332
MMDq,laplacian,2.0,mu+1,1000,0.09077995278150885,-0.17328214645385742
MMDq,laplacian,2.0,std*2,1000,0.051812665287713444,0.22461152076721191
MMDq,laplacian,2.0,unif_law,1000,0.013655114479499242,0.2533581256866455
MMDq,laplacian,5.0,same,1000,-0.0005776283770896617,0.23449039459228516
MMDq,laplacian,5.0,mu+1,1000,0.044557554021457196,0.22745728492736816
MMDq,laplacian,5.0,std*2,1000,0.02521195203425189,0.2255878448486328
MMDq,laplacian,5.0,unif_law,1000,0.011066557859243653,0.2252810001373291
MMDl,gaussian,0.25,same,10,-0.05554980576439013,0.00045299530029296875
MMDl,gaussian,0.25,mu+1,10,-0.12340612253366334,0.0004563331604003906
MMDl,gaussian,0.25,std*2,10,0.14643175900895483,0.00045871734619140625
MMDl,gaussian,0.25,unif_law,10,-0.4490110730868933,0.0004730224609375
MMDl,gaussian,0.5,same,10,-0.12945240725145898,0.0004448890686035156
MMDl,gaussian,0.5,mu+1,10,-0.1944752608717244,0.0004565715789794922
MMDl,gaussian,0.5,std*2,10,0.1565416817038047,0.0004601478576660156
MMDl,gaussian,0.5,unif_law,10,-0.5855870204229957,0.0004458427429199219
MMDl,gaussian,1.0,same,10,-0.19484495712982924,0.00045108795166015625
MMDl,gaussian,1.0,mu+1,10,-0.21968049402969045,0.00046443939208984375
MMDl,gaussian,1.0,std*2,10,0.09778307295124788,0.0004935264587402344
MMDl,gaussian,1.0,unif_law,10,-0.6147977775507625,0.0004513263702392578
MMDl,gaussian,2.0,same,10,-0.22522676025869223,0.00045108795166015625
MMDl,gaussian,2.0,mu+1,10,-0.21235787767847522,0.00046634674072265625
MMDl,gaussian,2.0,std*2,10,-0.02056379564461368,0.00046539306640625
MMDl,gaussian,2.0,unif_law,10,-0.522608031145117,0.000484466552734375
MMDl,gaussian,5.0,same,10,-0.17409876390876172,0.0004534721374511719
MMDl,gaussian,5.0,mu+1,10,-0.1518240082510623,0.0004696846008300781
MMDl,gaussian,5.0,std*2,10,-0.1389613845466336,0.00047087669372558594
MMDl,gaussian,5.0,unif_law,10,-0.31493270778175086,0.00045037269592285156
MMDl,laplacian,0.25,same,10,-0.10793891209431035,0.0003745555877685547
MMDl,laplacian,0.25,mu+1,10,-0.10936983941089044,0.0003905296325683594
MMDl,laplacian,0.25,std*2,10,-0.050230884135060626,0.00040340423583984375
MMDl,laplacian,0.25,unif_law,10,-0.2601356598090462,0.00044345855712890625
MMDl,laplacian,0.5,same,10,-0.13489068646249242,0.00037407875061035156
MMDl,laplacian,0.5,mu+1,10,-0.1472427639239225,0.00039076805114746094
MMDl,laplacian,0.5,std*2,10,-0.00786737245216651,0.00040030479431152344
MMDl,laplacian,0.5,unif_law,10,-0.3744586586737534,0.0003809928894042969
MMDl,laplacian,1.0,same,10,-0.11502881553725541,0.00038886070251464844
MMDl,laplacian,1.0,mu+1,10,-0.14952727059894286,0.00040984153747558594
MMDl,laplacian,1.0,std*2,10,0.06589441857221989,0.00039649009704589844
MMDl,laplacian,1.0,unif_law,10,-0.4167100159057161,0.0004515647888183594
MMDl,laplacian,2.0,same,10,-0.059500010236517166,0.00044846534729003906
MMDl,laplacian,2.0,mu+1,10,-0.11138761323216255,0.0003993511199951172
MMDl,laplacian,2.0,std*2,10,0.09268453312040308,0.00043845176696777344
MMDl,laplacian,2.0,unif_law,10,-0.329160928476555,0.0004107952117919922
MMDl,laplacian,5.0,same,10,-0.028651987183341898,0.000385284423828125
MMDl,laplacian,5.0,mu+1,10,-0.07864855850673544,0.0003981590270996094
MMDl,laplacian,5.0,std*2,10,0.04750617998951893,0.00039887428283691406
MMDl,laplacian,5.0,unif_law,10,-0.18602862530454778,0.00038433074951171875
MMDq,gaussian,0.25,same,10,0.005773729412984152,0.0016744136810302734
MMDq,gaussian,0.25,mu+1,10,-0.0891905372129117,0.0019435882568359375
MMDq,gaussian,0.25,std*2,10,0.083681240335369,0.001560211181640625
MMDq,gaussian,0.25,unif_law,10,-0.03476762392643251,0.0019233226776123047
MMDq,gaussian,0.5,same,10,-0.006250326219106372,0.0016162395477294922
MMDq,gaussian,0.5,mu+1,10,-0.08972038662805015,0.0015397071838378906
MMDq,gaussian,0.5,std*2,10,0.12569419792829623,0.0015094280242919922
MMDq,gaussian,0.5,unif_law,10,-0.05212116268875866,0.0015437602996826172
MMDq,gaussian,1.0,same,10,-0.021750850553621248,0.0016224384307861328
MMDq,gaussian,1.0,mu+1,10,-0.05914252369326012,0.001573324203491211
MMDq,gaussian,1.0,std*2,10,0.16540006842449773,0.00160980224609375
MMDq,gaussian,1.0,unif_law,10,-0.06583879788628089,0.0016129016876220703
MMDq,gaussian,2.0,same,10,-0.025453557784826275,0.0015652179718017578
MMDq,gaussian,2.0,mu+1,10,-0.02572988328224657,0.0015077590942382812
MMDq,gaussian,2.0,std*2,10,0.16332542924568838,0.001573324203491211
MMDq,gaussian,2.0,unif_law,10,-0.06081693072988359,0.0015246868133544922
MMDq,gaussian,5.0,same,10,-0.01712896179211887,0.0015392303466796875
MMDq,gaussian,5.0,mu+1,10,-0.0017252069396040959,0.0015554428100585938
MMDq,gaussian,5.0,std*2,10,0.09032964176425362,0.001590728759765625
MMDq,gaussian,5.0,unif_law,10,-0.038037551351779,0.0015704631805419922
MMDq,laplacian,0.25,same,10,-0.010477206808433337,0.001470804214477539
MMDq,laplacian,0.25,mu+1,10,-0.017696343860198027,0.0015022754669189453
MMDq,laplacian,0.25,std*2,10,0.06156030158975634,0.001453399658203125
MMDq,laplacian,0.25,unif_law,10,-0.031144309766870437,0.001520395278930664
MMDq,laplacian,0.5,same,10,-0.013338462484210334,0.0017807483673095703
MMDq,laplacian,0.5,mu+1,10,-0.03488476069908075,0.001527547836303711
MMDq,laplacian,0.5,std*2,10,0.09299064571863036,0.001584768295288086
MMDq,laplacian,0.5,unif_law,10,-0.044836895654438935,0.0014986991882324219
MMDq,laplacian,1.0,same,10,-0.011217557121955157,0.0014748573303222656
MMDq,laplacian,1.0,mu+1,10,-0.05659737970181844,0.001789093017578125
MMDq,laplacian,1.0,std*2,10,0.09617855111016016,0.0014874935150146484
MMDq,laplacian,1.0,unif_law,10,-0.05125994467028672,0.0014941692352294922
MMDq,laplacian,2.0,same,10,-0.005926200805552895,0.0014429092407226562
MMDq,laplacian,2.0,mu+1,10,-0.0658589989467549,0.0014636516571044922
MMDq,laplacian,2.0,std*2,10,0.057713201550626925,0.0015740394592285156
MMDq,laplacian,2.0,unif_law,10,-0.04824037836837991,0.001482248306274414
MMDq,laplacian,5.0,same,10,-0.008609460987257789,0.0014333724975585938
MMDq,laplacian,5.0,mu+1,10,-0.055692792618716985,0.0015799999237060547
MMDq,laplacian,5.0,std*2,10,0.008496323067828354,0.0014865398406982422
MMDq,laplacian,5.0,unif_law,10,-0.05030631464119362,0.001477956771850586
MMDl,gaussian,0.25,same,50,0.045230733126738976,0.000530242919921875
MMDl,gaussian,0.25,mu+1,50,0.11683537882686497,0.0005106925964355469
MMDl,gaussian,0.25,std*2,50,0.21057408690358298,0.0004773139953613281
MMDl,gaussian,0.25,unif_law,50,-0.00032553496657996563,0.00045609474182128906
MMDl,gaussian,0.5,same,50,0.04431708405260032,0.0004565715789794922
MMDl,gaussian,0.5,mu+1,50,0.17125911219573695,0.0004787445068359375
MMDl,gaussian,0.5,std*2,50,0.24407511147731892,0.0004801750183105469
MMDl,gaussian,0.5,unif_law,50,0.09236026789636881,0.00046062469482421875
MMDl,gaussian,1.0,same,50,0.048309534178545735,0.0004792213439941406
MMDl,gaussian,1.0,mu+1,50,0.21468496979423862,0.0004911422729492188
MMDl,gaussian,1.0,std*2,50,0.237735118840601,0.00048065185546875
MMDl,gaussian,1.0,unif_law,50,0.14975190562133506,0.000476837158203125
MMDl,gaussian,2.0,same,50,0.04213684214217764,0.0004718303680419922
MMDl,gaussian,2.0,mu+1,50,0.21172270638724228,0.0004801750183105469
MMDl,gaussian,2.0,std*2,50,0.18513438692669454,0.00048232078552246094
MMDl,gaussian,2.0,unif_law,50,0.14774603656635776,0.0004730224609375
MMDl,gaussian,5.0,same,50,0.024684838929845937,0.0005145072937011719
MMDl,gaussian,5.0,mu+1,50,0.14585172587522366,0.00048732757568359375
MMDl,gaussian,5.0,std*2,50,0.09654854452089466,0.0004932880401611328
MMDl,gaussian,5.0,unif_law,50,0.09554247281616497,0.0005745887756347656
MMDl,laplacian,0.25,same,50,0.023249010415443933,0.0004582405090332031
MMDl,laplacian,0.25,mu+1,50,0.10388886268413429,0.0004050731658935547
MMDl,laplacian,0.25,std*2,50,0.09134788723563148,0.00042700767517089844
MMDl,laplacian,0.25,unif_law,50,0.05343887286661726,0.00039696693420410156
MMDl,laplacian,0.5,same,50,0.035197179832803016,0.0003902912139892578
MMDl,laplacian,0.5,mu+1,50,0.13987757503371634,0.00040841102600097656
MMDl,laplacian,0.5,std*2,50,0.13977268490423866,0.00041174888610839844
MMDl,laplacian,0.5,unif_law,50,0.06355318819978514,0.0003952980041503906
MMDl,laplacian,1.0,same,50,0.04388769561134495,0.0005311965942382812
MMDl,laplacian,1.0,mu+1,50,0.13973758470653685,0.0004127025604248047
MMDl,laplacian,1.0,std*2,50,0.16785402194238658,0.00043320655822753906
MMDl,laplacian,1.0,unif_law,50,0.0362226187715234,0.00039386749267578125
MMDl,laplacian,2.0,same,50,0.04533635791676371,0.00039458274841308594
MMDl,laplacian,2.0,mu+1,50,0.09795033489576742,0.00045228004455566406
MMDl,laplacian,2.0,std*2,50,0.14164129338911477,0.00040984153747558594
MMDl,laplacian,2.0,unif_law,50,-0.03491322210206025,0.0003914833068847656
MMDl,laplacian,5.0,same,50,0.0383000299290708,0.0003948211669921875
MMDl,laplacian,5.0,mu+1,50,0.05473234667091816,0.000438690185546875
MMDl,laplacian,5.0,std*2,50,0.06444092596904732,0.0004227161407470703
MMDl,laplacian,5.0,unif_law,50,-0.09557999121614898,0.0004703998565673828
MMDq,gaussian,0.25,same,50,-0.02017457894305119,0.0025484561920166016
MMDq,gaussian,0.25,mu+1,50,0.14611074026430204,0.0026481151580810547
MMDq,gaussian,0.25,std*2,50,0.07712798411448507,0.002595186233520508
MMDq,gaussian,0.25,unif_law,50,0.004378569711675717,0.0031652450561523438
MMDq,gaussian,0.5,same,50,-0.0188526589415986,0.0033636093139648438
MMDq,gaussian,0.5,mu+1,50,0.18081948785554358,0.0029430389404296875
MMDq,gaussian,0.5,std*2,50,0.09808305867580447,0.0027158260345458984
MMDq,gaussian,0.5,unif_law,50,0.005461506692745699,0.002586841583251953
MMDq,gaussian,1.0,same,50,-0.014578586056721576,0.002990245819091797
MMDq,gaussian,1.0,mu+1,50,0.1976152105326281,0.0031614303588867188
MMDq,gaussian,1.0,std*2,50,0.10940203407593008,0.002941131591796875
MMDq,gaussian,1.0,unif_law,50,0.0026092888640636414,0.0031061172485351562
MMDq,gaussian,2.0,same,50,-0.00978660479271709,0.002732515335083008
MMDq,gaussian,2.0,mu+1,50,0.18158347812169318,0.002536296844482422
MMDq,gaussian,2.0,std*2,50,0.09851861734312872,0.002717256546020508
MMDq,gaussian,2.0,unif_law,50,-0.001228055350967594,0.002679586410522461
MMDq,gaussian,5.0,same,50,-0.005104299947667146,0.0026819705963134766
MMDq,gaussian,5.0,mu+1,50,0.12142054382401168,0.0027017593383789062
MMDq,gaussian,5.0,std*2,50,0.05383773892356514,0.0026226043701171875
MMDq,gaussian,5.0,unif_law,50,-0.002688389792863344,0.0026235580444335938
MMDq,laplacian,0.25,same,50,-0.00484083090099463,0.002211332321166992
MMDq,laplacian,0.25,mu+1,50,0.09335862990522181,0.002173900604248047
MMDq,laplacian,0.25,std*2,50,0.0411367794313906,0.002380847930908203
MMDq,laplacian,0.25,unif_law,50,-0.0007928442490825471,0.002245187759399414
MMDq,laplacian,0.5,same,50,-0.007204143612507652,0.002202272415161133
MMDq,laplacian,0.5,mu+1,50,0.1296254026772048,0.0021936893463134766
MMDq,laplacian,0.5,std*2,50,0.06390181921458238,0.0022492408752441406
MMDq,laplacian,0.5,unif_law,50,-0.00035305942847552174,0.002454519271850586
MMDq,laplacian,1.0,same,50,-0.007989376062024989,0.0024368762969970703
MMDq,laplacian,1.0,mu+1,50,0.13833176841166805,0.002347230911254883
MMDq,laplacian,1.0,std*2,50,0.07198444557746608,0.002833843231201172
MMDq,laplacian,1.0,unif_law,50,0.0006477330321162933,0.002228975296020508
MMDq,laplacian,2.0,same,50,-0.0035351082669596856,0.0022420883178710938
MMDq,laplacian,2.0,mu+1,50,0.10729520205757809,0.0023221969604492188
MMDq,laplacian,2.0,std*2,50,0.05378764791225299,0.0023016929626464844
MMDq,laplacian,2.0,unif_law,50,0.0002611693951437566,0.0021665096282958984
MMDq,laplacian,5.0,same,50,0.011580318971736558,0.002357959747314453
MMDq,laplacian,5.0,mu+1,50,0.05432817510091703,0.002382993698120117
MMDq,laplacian,5.0,std*2,50,0.02219012821324945,0.0027022361755371094
MMDq,laplacian,5.0,unif_law,50,-0.0026356113033614015,0.0023651123046875
MMDl,gaussian,0.25,same,100,-0.05648987264622846,0.0005075931549072266
MMDl,gaussian,0.25,mu+1,100,0.10739995512399667,0.0005800724029541016
MMDl,gaussian,0.25,std*2,100,0.11772272379458841,0.0004992485046386719
MMDl,gaussian,0.25,unif_law,100,0.006077469894731564,0.0005154609680175781
MMDl,gaussian,0.5,same,100,-0.08443221721883062,0.0005075931549072266
MMDl,gaussian,0.5,mu+1,100,0.10574537918178542,0.0004849433898925781
MMDl,gaussian,0.5,std*2,100,0.08093157660979251,0.0005731582641601562
MMDl,gaussian,0.5,unif_law,100,-0.013502081423774612,0.0004734992980957031
MMDl,gaussian,1.0,same,100,-0.0981417657146524,0.0005283355712890625
MMDl,gaussian,1.0,mu+1,100,0.08357329870920531,0.0005674362182617188
MMDl,gaussian,1.0,std*2,100,0.04066409197915086,0.0005614757537841797
MMDl,gaussian,1.0,unif_law,100,-0.02389833983051865,0.0004940032958984375
MMDl,gaussian,2.0,same,100,-0.08782044106560406,0.0027222633361816406
MMDl,gaussian,2.0,mu+1,100,0.05760897478783122,0.0005104541778564453
MMDl,gaussian,2.0,std*2,100,0.0007941399405655147,0.0005724430084228516
MMDl,gaussian,2.0,unif_law,100,-0.02193626395499777,0.0005679130554199219
MMDl,gaussian,5.0,same,100,-0.05261195706772241,0.0005099773406982422
MMDl,gaussian,5.0,mu+1,100,0.033688401209187334,0.0006258487701416016
MMDl,gaussian,5.0,std*2,100,-0.03678873371017275,0.0005028247833251953
MMDl,gaussian,5.0,unif_law,100,-0.009396172705313005,0.0005631446838378906
MMDl,laplacian,0.25,same,100,-0.03910998701347438,0.0006632804870605469
MMDl,laplacian,0.25,mu+1,100,0.03729885867283301,0.0005619525909423828
MMDl,laplacian,0.25,std*2,100,0.0003510794846732779,0.0004200935363769531
MMDl,laplacian,0.25,unif_law,100,-0.004388520080236589,0.00040531158447265625
MMDl,laplacian,0.5,same,100,-0.05445086758938196,0.0004584789276123047
MMDl,laplacian,0.5,mu+1,100,0.05753501120068492,0.00041866302490234375
MMDl,laplacian,0.5,std*2,100,0.027130706909676335,0.0004200935363769531
MMDl,laplacian,0.5,unif_law,100,-0.005534010050144929,0.0004038810729980469
MMDl,laplacian,1.0,same,100,-0.0546663725069434,0.00041794776916503906
MMDl,laplacian,1.0,mu+1,100,0.07508543874903595,0.0004534721374511719
MMDl,laplacian,1.0,std*2,100,0.07175344940519053,0.0004756450653076172
MMDl,laplacian,1.0,unif_law,100,-0.0008302336936508681,0.00040531158447265625
MMDl,laplacian,2.0,same,100,-0.030954096005306936,0.00041103363037109375
MMDl,laplacian,2.0,mu+1,100,0.0770252116445452,0.0004267692565917969
MMDl,laplacian,2.0,std*2,100,0.1089998083623652,0.0004220008850097656
MMDl,laplacian,2.0,unif_law,100,0.012567396343707031,0.00041794776916503906
MMDl,laplacian,5.0,same,100,0.0019350035339801863,0.0004944801330566406
MMDl,laplacian,5.0,mu+1,100,0.055616852124405654,0.0004792213439941406
MMDl,laplacian,5.0,std*2,100,0.11095555512061822,0.0004496574401855469
MMDl,laplacian,5.0,unif_law,100,0.02129675391271931,0.0004031658172607422
MMDq,gaussian,0.25,same,100,0.006405177661777728,0.004313468933105469
MMDq,gaussian,0.25,mu+1,100,0.12940038130131304,0.02747035026550293
MMDq,gaussian,0.25,std*2,100,0.14284828386193194,0.019049882888793945
MMDq,gaussian,0.25,unif_law,100,0.030565980378197466,0.005857229232788086
MMDq,gaussian,0.5,same,100,0.00706784091298529,0.012482643127441406
MMDq,gaussian,0.5,mu+1,100,0.1522433691459688,0.0037572383880615234
MMDq,gaussian,0.5,std*2,100,0.16521595869236683,0.0037767887115478516
MMDq,gaussian,0.5,unif_law,100,0.025094929045046843,0.0038013458251953125
MMDq,gaussian,1.0,same,100,0.005767694533909129,0.0038106441497802734
MMDq,gaussian,1.0,mu+1,100,0.15598458587349007,0.012251138687133789
MMDq,gaussian,1.0,std*2,100,0.1640954478536355,0.03136754035949707
MMDq,gaussian,1.0,unif_law,100,0.012830068529009475,0.018719196319580078
MMDq,gaussian,2.0,same,100,0.003807996761400423,0.013524055480957031
MMDq,gaussian,2.0,mu+1,100,0.13396890636627212,0.004279136657714844
MMDq,gaussian,2.0,std*2,100,0.13484218173260198,0.0038933753967285156
MMDq,gaussian,2.0,unif_law,100,0.002720804161554291,0.004127025604248047
MMDq,gaussian,5.0,same,100,0.0019702979315547875,0.0037801265716552734
MMDq,gaussian,5.0,mu+1,100,0.0843171865085961,0.003856182098388672
MMDq,gaussian,5.0,std*2,100,0.07427288335531324,0.004144191741943359
MMDq,gaussian,5.0,unif_law,100,-0.0012341929340864422,0.0037817955017089844
MMDq,laplacian,0.25,same,100,0.001981641769620568,0.0030150413513183594
MMDq,laplacian,0.25,mu+1,100,0.06965445994446795,0.0030405521392822266
MMDq,laplacian,0.25,std*2,100,0.06391410747577386,0.017502546310424805
MMDq,laplacian,0.25,unif_law,100,0.0041503826358184615,0.003070831298828125
MMDq,laplacian,0.5,same,100,0.0029717702012970193,0.0030629634857177734
MMDq,laplacian,0.5,mu+1,100,0.09951047659282275,0.003258943557739258
MMDq,laplacian,0.5,std*2,100,0.09916476931574258,0.0031409263610839844
MMDq,laplacian,0.5,unif_law,100,0.008538632258123124,0.03699159622192383
MMDq,laplacian,1.0,same,100,0.003463140508504825,0.006945371627807617
MMDq,laplacian,1.0,mu+1,100,0.111185105814957,0.003153085708618164
MMDq,laplacian,1.0,std*2,100,0.11755301037669297,0.011327743530273438
MMDq,laplacian,1.0,unif_law,100,0.015066419649201301,0.0033206939697265625
MMDq,laplacian,2.0,same,100,0.002255531325869864,0.003287076950073242
MMDq,laplacian,2.0,mu+1,100,0.09022876950285746,0.0033850669860839844
MMDq,laplacian,2.0,std*2,100,0.09860355937588688,0.01574087142944336
MMDq,laplacian,2.0,unif_law,100,0.018656647573954577,0.0036954879760742188
