Kernel,Kernel_parameter,lambda,law_p,law_q,moyenne
laplacian,0.5,0.8,unif_-1_1,unif_0_1,0.1279864314699762
laplacian,0.5,0.8,unif_-1_1,unif_0_1,0.1219990409404448
laplacian,0.5,0.8,unif_-1_1,unif_0_1,0.11104989102998357
laplacian,0.5,0.8,unif_-1_1,unif_0_1,0.12260251501201784
laplacian,0.5,0.8,unif_-1_1,unif_0_1,0.09848843290235802
laplacian,0.5,0.8,unif_-1_1,unif_0_1,0.10628606187672948
laplacian,0.5,0.8,unif_-1_1,unif_0_1,0.10708433576751394
laplacian,0.5,0.5,normal_0_1,normal_1_1,0.13289247728567097
laplacian,0.5,0.5,normal_0_1,normal_1_1,0.13298278899776644
laplacian,0.5,0.5,normal_0_1,normal_1_1,0.12108544762205335
laplacian,0.5,0.5,normal_0_1,normal_1_1,0.13863754199225542
laplacian,0.5,0.5,normal_0_1,normal_1_1,0.13821402262012378
laplacian,0.5,0.5,normal_0_1,normal_1_1,0.10972092012073652
laplacian,0.5,0.5,normal_0_1,normal_1_1,0.11584865986473027
laplacian,0.5,0.5,normal_0_1,normal_1_1,0.13741017119145182
laplacian,0.5,0.5,normal_0_1,normal_1_1,0.14107754580373041
laplacian,0.5,0.5,normal_0_1,normal_1_1,0.11291755913409741
laplacian,0.5,0.5,normal_0_1,normal_0_2,0.050179631660788336
laplacian,0.5,0.5,normal_0_1,normal_0_2,0.06500453281795689
laplacian,0.5,0.5,normal_0_1,normal_0_2,0.05703653153438072
laplacian,0.5,0.5,normal_0_1,normal_0_2,0.04639675185459506
laplacian,0.5,0.5,normal_0_1,normal_0_2,0.05496170774862627
laplacian,0.5,0.5,normal_0_1,normal_0_2,0.056873166024676784
laplacian,0.5,0.5,normal_0_1,normal_0_2,0.05613273231260825
laplacian,0.5,0.5,normal_0_1,normal_0_2,0.06090581684092058
laplacian,0.5,0.5,normal_0_1,normal_0_2,0.04692518209206373
laplacian,0.5,0.5,normal_0_1,normal_0_2,0.07183577560140879
laplacian,0.5,0.5,normal_0_1,unif_0_1,0.13898891166977773
laplacian,0.5,0.5,normal_0_1,unif_0_1,0.13148536893260515
laplacian,0.5,0.5,normal_0_1,unif_0_1,0.13724718132872799
laplacian,0.5,0.5,normal_0_1,unif_0_1,0.1384685936897413
laplacian,0.5,0.5,normal_0_1,unif_0_1,0.13154665719385172
laplacian,0.5,0.5,normal_0_1,unif_0_1,0.1337517674106082
laplacian,0.5,0.5,normal_0_1,unif_0_1,0.14886727249687207
laplacian,0.5,0.5,normal_0_1,unif_0_1,0.11816377320996381
laplacian,0.5,0.5,normal_0_1,unif_0_1,0.14039005624870846
laplacian,0.5,0.5,normal_0_1,unif_0_1,0.12264687707140128
laplacian,0.5,0.5,unif_-1_1,normal_1_1,0.18588499775022352
laplacian,0.5,0.5,unif_-1_1,normal_1_1,0.1883694883874919
laplacian,0.5,0.5,unif_-1_1,normal_1_1,0.16002089624658464
laplacian,0.5,0.5,unif_-1_1,normal_1_1,0.1933735711570467
laplacian,0.5,0.5,unif_-1_1,normal_1_1,0.1896227474245838
laplacian,0.5,0.5,unif_-1_1,normal_1_1,0.18153701244109097
laplacian,0.5,0.5,unif_-1_1,normal_1_1,0.17532456435074834
laplacian,0.5,0.5,unif_-1_1,normal_1_1,0.18391913879888805
laplacian,0.5,0.5,unif_-1_1,normal_1_1,0.2140661561030722
laplacian,0.5,0.5,unif_-1_1,normal_1_1,0.1780694954405431
laplacian,0.5,0.5,unif_-1_1,normal_0_2,0.14586584037478048
laplacian,0.5,0.5,unif_-1_1,normal_0_2,0.1279794855707571
laplacian,0.5,0.5,unif_-1_1,normal_0_2,0.13898891789812862
laplacian,0.5,0.5,unif_-1_1,normal_0_2,0.13259627452641007
laplacian,0.5,0.5,unif_-1_1,normal_0_2,0.14890510014744807
laplacian,0.5,0.5,unif_-1_1,normal_0_2,0.15030487037949702
laplacian,0.5,0.5,unif_-1_1,normal_0_2,0.13436948361292844
laplacian,0.5,0.5,unif_-1_1,normal_0_2,0.14416988543855463
laplacian,0.5,0.5,unif_-1_1,normal_0_2,0.1467816337643474
laplacian,0.5,0.5,unif_-1_1,normal_0_2,0.1380205282498602
laplacian,0.5,0.5,unif_-1_1,unif_0_1,0.11841484960299622
laplacian,0.5,0.5,unif_-1_1,unif_0_1,0.11349709505547971
laplacian,0.5,0.5,unif_-1_1,unif_0_1,0.11814441577428085
laplacian,0.5,0.5,unif_-1_1,unif_0_1,0.1374780697318475
laplacian,0.5,0.5,unif_-1_1,unif_0_1,0.11766067357726394
laplacian,0.5,0.5,unif_-1_1,unif_0_1,0.11536704116633058
laplacian,0.5,0.5,unif_-1_1,unif_0_1,0.11531784502100884
laplacian,0.5,0.5,unif_-1_1,unif_0_1,0.12214467379929468
laplacian,0.5,0.5,unif_-1_1,unif_0_1,0.12165258040032023
laplacian,0.5,0.5,unif_-1_1,unif_0_1,0.12155533757097585
laplacian,0.5,0.2,normal_0_1,normal_1_1,0.10047385376034303
laplacian,0.5,0.2,normal_0_1,normal_1_1,0.12930698633082838
laplacian,0.5,0.2,normal_0_1,normal_1_1,0.11465067131383026
laplacian,0.5,0.2,normal_0_1,normal_1_1,0.09336898354654474
laplacian,0.5,0.2,normal_0_1,normal_1_1,0.12351372234885134
laplacian,0.5,0.2,normal_0_1,normal_1_1,0.1108875887311137
laplacian,0.5,0.2,normal_0_1,normal_1_1,0.12616943969170763
laplacian,0.5,0.2,normal_0_1,normal_1_1,0.11896175415016694
laplacian,0.5,0.2,normal_0_1,normal_1_1,0.12175640461102623
laplacian,0.5,0.2,normal_0_1,normal_1_1,0.12031558346695224
laplacian,0.5,0.2,normal_0_1,normal_0_2,0.06923402254707592
laplacian,0.5,0.2,normal_0_1,normal_0_2,0.06366323899229388
laplacian,0.5,0.2,normal_0_1,normal_0_2,0.0501721814132414
laplacian,0.5,0.2,normal_0_1,normal_0_2,0.045959679946772115
laplacian,0.5,0.2,normal_0_1,normal_0_2,0.0680921467408842
laplacian,0.5,0.2,normal_0_1,normal_0_2,0.06945817314940517
laplacian,0.5,0.2,normal_0_1,normal_0_2,0.06656997881227598
laplacian,0.5,0.2,normal_0_1,normal_0_2,0.06854355022071186
laplacian,0.5,0.2,normal_0_1,normal_0_2,0.06552697619029868
laplacian,0.5,0.2,normal_0_1,normal_0_2,0.06837339141417198
laplacian,0.5,0.2,normal_0_1,unif_0_1,0.14973454196013083
laplacian,0.5,0.2,normal_0_1,unif_0_1,0.12675172928926626
laplacian,0.5,0.2,normal_0_1,unif_0_1,0.14163922364496837
laplacian,0.5,0.2,normal_0_1,unif_0_1,0.142872520512554
laplacian,0.5,0.2,normal_0_1,unif_0_1,0.14720717695204727
laplacian,0.5,0.2,normal_0_1,unif_0_1,0.13644055876669064
laplacian,0.5,0.2,normal_0_1,unif_0_1,0.1090689608584847
laplacian,0.5,0.2,normal_0_1,unif_0_1,0.13930984165094212
laplacian,0.5,0.2,normal_0_1,unif_0_1,0.14103953351670884
laplacian,0.5,0.2,normal_0_1,unif_0_1,0.14122523611873253
laplacian,0.5,0.2,unif_-1_1,normal_1_1,0.16925856871525247
laplacian,0.5,0.2,unif_-1_1,normal_1_1,0.17453004574829792
laplacian,0.5,0.2,unif_-1_1,normal_1_1,0.1693957962584825
laplacian,0.5,0.2,unif_-1_1,normal_1_1,0.1605381915257422
laplacian,0.5,0.2,unif_-1_1,normal_1_1,0.16135920652456337
laplacian,0.5,0.2,unif_-1_1,normal_1_1,0.18426706820738123
laplacian,0.5,0.2,unif_-1_1,normal_1_1,0.18972188202034185
laplacian,0.5,0.2,unif_-1_1,normal_1_1,0.1696258724360384
laplacian,0.5,0.2,unif_-1_1,normal_1_1,0.17455307987826563
laplacian,0.5,0.2,unif_-1_1,normal_1_1,0.1839838683693196
laplacian,0.5,0.2,unif_-1_1,normal_0_2,0.1339406354794548
laplacian,0.5,0.2,unif_-1_1,normal_0_2,0.139547104748852
laplacian,0.5,0.2,unif_-1_1,normal_0_2,0.1446835114958372
laplacian,0.5,0.2,unif_-1_1,normal_0_2,0.14904865929088343
laplacian,0.5,0.2,unif_-1_1,normal_0_2,0.14642399022886918
laplacian,0.5,0.2,unif_-1_1,normal_0_2,0.15789712687525082
laplacian,0.5,0.2,unif_-1_1,normal_0_2,0.13831965154760575
laplacian,0.5,0.2,unif_-1_1,normal_0_2,0.13451973879559193
laplacian,0.5,0.2,unif_-1_1,normal_0_2,0.13550947754796389
laplacian,0.5,0.2,unif_-1_1,normal_0_2,0.14364639409983354
laplacian,0.5,0.2,unif_-1_1,unif_0_1,0.11703534889948707
laplacian,0.5,0.2,unif_-1_1,unif_0_1,0.11466388589454715
laplacian,0.5,0.2,unif_-1_1,unif_0_1,0.11364704791374342
laplacian,0.5,0.2,unif_-1_1,unif_0_1,0.1288264564200584
laplacian,0.5,0.2,unif_-1_1,unif_0_1,0.10814141693757792
laplacian,0.5,0.2,unif_-1_1,unif_0_1,0.12920486835417636
laplacian,0.5,0.2,unif_-1_1,unif_0_1,0.11884434187648658
laplacian,0.5,0.2,unif_-1_1,unif_0_1,0.11912449427525651
laplacian,0.5,0.2,unif_-1_1,unif_0_1,0.11964900120400492
laplacian,0.5,0.2,unif_-1_1,unif_0_1,0.112331925009994
laplacian,0.5,0.1,normal_0_1,normal_1_1,0.11942403201180937
laplacian,0.5,0.1,normal_0_1,normal_1_1,0.12428265885784379
laplacian,0.5,0.1,normal_0_1,normal_1_1,0.10389241580719222
laplacian,0.5,0.1,normal_0_1,normal_1_1,0.13121958651639037
laplacian,0.5,0.1,normal_0_1,normal_1_1,0.1187926227872056
laplacian,0.5,0.1,normal_0_1,normal_1_1,0.1324914123632235
laplacian,0.5,0.1,normal_0_1,normal_1_1,0.11768218893847288
laplacian,0.5,0.1,normal_0_1,normal_1_1,0.12147107372559184
laplacian,0.5,0.1,normal_0_1,normal_1_1,0.11106782098352042
laplacian,0.5,0.1,normal_0_1,normal_1_1,0.11237994982189801
laplacian,0.5,0.1,normal_0_1,normal_0_2,0.06623234524744773
laplacian,0.5,0.1,normal_0_1,normal_0_2,0.04769297072028545
laplacian,0.5,0.1,normal_0_1,normal_0_2,0.07218747003571455
laplacian,0.5,0.1,normal_0_1,normal_0_2,0.06465389126649282
laplacian,0.5,0.1,normal_0_1,normal_0_2,0.07479351688919836
laplacian,0.5,0.1,normal_0_1,normal_0_2,0.06258693910238669
laplacian,0.5,0.1,normal_0_1,normal_0_2,0.06116251340155168
laplacian,0.5,0.1,normal_0_1,normal_0_2,0.06739480709632091
laplacian,0.5,0.1,normal_0_1,normal_0_2,0.06752809384723919
laplacian,0.5,0.1,normal_0_1,normal_0_2,0.06164129925408787
laplacian,0.5,0.1,normal_0_1,unif_0_1,0.1364928092288021
laplacian,0.5,0.1,normal_0_1,unif_0_1,0.13501055049318236
laplacian,0.5,0.1,normal_0_1,unif_0_1,0.12494404322522983
laplacian,0.5,0.1,normal_0_1,unif_0_1,0.15513649318654324
laplacian,0.5,0.1,normal_0_1,unif_0_1,0.1381327144911156
laplacian,0.5,0.1,normal_0_1,unif_0_1,0.14753833456805776
laplacian,0.5,0.1,normal_0_1,unif_0_1,0.1408245179613022
laplacian,0.5,0.1,normal_0_1,unif_0_1,0.12309159950963292
laplacian,0.5,0.1,normal_0_1,unif_0_1,0.15108206321653847
laplacian,0.5,0.1,normal_0_1,unif_0_1,0.13687460440626842
laplacian,0.5,0.1,unif_-1_1,normal_1_1,0.18551378018757833
laplacian,0.5,0.1,unif_-1_1,normal_1_1,0.16051869523315124
laplacian,0.5,0.1,unif_-1_1,normal_1_1,0.17310573638754692
laplacian,0.5,0.1,unif_-1_1,normal_1_1,0.19074762454233357
laplacian,0.5,0.1,unif_-1_1,normal_1_1,0.1703602979158091
laplacian,0.5,0.1,unif_-1_1,normal_1_1,0.19282239309141555
laplacian,0.5,0.1,unif_-1_1,normal_1_1,0.19418692256482972
laplacian,0.5,0.1,unif_-1_1,normal_1_1,0.1791817210197216
laplacian,0.5,0.1,unif_-1_1,normal_1_1,0.1871439329457012
laplacian,0.5,0.1,unif_-1_1,normal_1_1,0.22027800270085202
laplacian,0.5,0.1,unif_-1_1,normal_0_2,0.14333568278716646
laplacian,0.5,0.1,unif_-1_1,normal_0_2,0.13133434348944623
laplacian,0.5,0.1,unif_-1_1,normal_0_2,0.13717283586245707
laplacian,0.5,0.1,unif_-1_1,normal_0_2,0.14072218708292042
laplacian,0.5,0.1,unif_-1_1,normal_0_2,0.1474100597774006
laplacian,0.5,0.1,unif_-1_1,normal_0_2,0.14543527187716587
laplacian,0.5,0.1,unif_-1_1,normal_0_2,0.1583640086095847
laplacian,0.5,0.1,unif_-1_1,normal_0_2,0.15631338896330274
laplacian,0.5,0.1,unif_-1_1,normal_0_2,0.13582273745710347
laplacian,0.5,0.1,unif_-1_1,normal_0_2,0.16067129090245014
laplacian,0.5,0.1,unif_-1_1,unif_0_1,0.11988858897708893
laplacian,0.5,0.1,unif_-1_1,unif_0_1,0.11447410398874248
laplacian,0.5,0.1,unif_-1_1,unif_0_1,0.11776701547050812
laplacian,0.5,0.1,unif_-1_1,unif_0_1,0.11992094390597527
laplacian,0.5,0.1,unif_-1_1,unif_0_1,0.12111846522590243
laplacian,0.5,0.1,unif_-1_1,unif_0_1,0.11241578313396218
laplacian,0.5,0.1,unif_-1_1,unif_0_1,0.11064592648973548
laplacian,0.5,0.1,unif_-1_1,unif_0_1,0.13125162190773784
laplacian,0.5,0.1,unif_-1_1,unif_0_1,0.10822288303414439
laplacian,0.5,0.1,unif_-1_1,unif_0_1,0.11258265512436942
laplacian,0.5,0.05,normal_0_1,normal_1_1,0.11772612465761469
laplacian,0.5,0.05,normal_0_1,normal_1_1,0.11435089318972472
laplacian,0.5,0.05,normal_0_1,normal_1_1,0.11482028430130219
laplacian,0.5,0.05,normal_0_1,normal_1_1,0.11660497567728655
laplacian,0.5,0.05,normal_0_1,normal_1_1,0.14027236888055816
laplacian,0.5,0.05,normal_0_1,normal_1_1,0.11070157327673158
laplacian,0.5,0.05,normal_0_1,normal_1_1,0.10193202088499977
laplacian,0.5,0.05,normal_0_1,normal_1_1,0.13476960614854552
laplacian,0.5,0.05,normal_0_1,normal_1_1,0.12582194718705508
laplacian,0.5,0.05,normal_0_1,normal_1_1,0.11058116348329923
laplacian,0.5,0.05,normal_0_1,normal_0_2,0.060948962163543
laplacian,0.5,0.05,normal_0_1,normal_0_2,0.06142438965788061
laplacian,0.5,0.05,normal_0_1,normal_0_2,0.05783057006363375
laplacian,0.5,0.05,normal_0_1,normal_0_2,0.06384259762427837
laplacian,0.5,0.05,normal_0_1,normal_0_2,0.05388411041365148
laplacian,0.5,0.05,normal_0_1,normal_0_2,0.05899684117089807
laplacian,0.5,0.05,normal_0_1,normal_0_2,0.06344436840204971
laplacian,0.5,0.05,normal_0_1,normal_0_2,0.06324610178548926
laplacian,0.5,0.05,normal_0_1,normal_0_2,0.0644524207443433
laplacian,0.5,0.05,normal_0_1,normal_0_2,0.05756176318213248
laplacian,0.5,0.05,normal_0_1,unif_0_1,0.14904891218914834
laplacian,0.5,0.05,normal_0_1,unif_0_1,0.1433457558771437
laplacian,0.5,0.05,normal_0_1,unif_0_1,0.13657129089118286
laplacian,0.5,0.05,normal_0_1,unif_0_1,0.1429720764045802
laplacian,0.5,0.05,normal_0_1,unif_0_1,0.13659713505979312
laplacian,0.5,0.05,normal_0_1,unif_0_1,0.13001804686943716
laplacian,0.5,0.05,normal_0_1,unif_0_1,0.14482685250641084
laplacian,0.5,0.05,normal_0_1,unif_0_1,0.13365270002483942
laplacian,0.5,0.05,normal_0_1,unif_0_1,0.14105519993012977
laplacian,0.5,0.05,normal_0_1,unif_0_1,0.14540533622931842
laplacian,0.5,0.05,unif_-1_1,normal_1_1,0.17783990959653198
laplacian,0.5,0.05,unif_-1_1,normal_1_1,0.20072827923473546
laplacian,0.5,0.05,unif_-1_1,normal_1_1,0.175212931207217
laplacian,0.5,0.05,unif_-1_1,normal_1_1,0.169947738973527
laplacian,0.5,0.05,unif_-1_1,normal_1_1,0.19084602540038303
laplacian,0.5,0.05,unif_-1_1,normal_1_1,0.18910368058528845
laplacian,0.5,0.05,unif_-1_1,normal_1_1,0.18789765413723167
laplacian,0.5,0.05,unif_-1_1,normal_1_1,0.2001912210428347
laplacian,0.5,0.05,unif_-1_1,normal_1_1,0.19060291213961914
laplacian,0.5,0.05,unif_-1_1,normal_1_1,0.15765280672597706
laplacian,0.5,0.05,unif_-1_1,normal_0_2,0.1503784985833619
laplacian,0.5,0.05,unif_-1_1,normal_0_2,0.1348493907250975
laplacian,0.5,0.05,unif_-1_1,normal_0_2,0.1460993966597724
laplacian,0.5,0.05,unif_-1_1,normal_0_2,0.12525085648181544
laplacian,0.5,0.05,unif_-1_1,normal_0_2,0.13249933440894968
laplacian,0.5,0.05,unif_-1_1,normal_0_2,0.1448082005949012
laplacian,0.5,0.05,unif_-1_1,normal_0_2,0.14153876881655847
laplacian,0.5,0.05,unif_-1_1,normal_0_2,0.1226940029055346
laplacian,0.5,0.05,unif_-1_1,normal_0_2,0.1482957719517476
laplacian,0.5,0.05,unif_-1_1,normal_0_2,0.14643197194653945
laplacian,0.5,0.05,unif_-1_1,unif_0_1,0.11603737750658488
laplacian,0.5,0.05,unif_-1_1,unif_0_1,0.11929284331678881
laplacian,0.5,0.05,unif_-1_1,unif_0_1,0.11713861735895406
laplacian,0.5,0.05,unif_-1_1,unif_0_1,0.10822579079256123
laplacian,0.5,0.05,unif_-1_1,unif_0_1,0.12172661566282336
laplacian,0.5,0.05,unif_-1_1,unif_0_1,0.11228336236948044
laplacian,0.5,0.05,unif_-1_1,unif_0_1,0.10698416616123425
laplacian,0.5,0.05,unif_-1_1,unif_0_1,0.11522962942001806
laplacian,0.5,0.05,unif_-1_1,unif_0_1,0.12690540634582057
laplacian,0.5,0.05,unif_-1_1,unif_0_1,0.11264100290376763
laplacian,0.5,0.01,normal_0_1,normal_1_1,0.12867168007270594
laplacian,0.5,0.01,normal_0_1,normal_1_1,0.1119683080849787
laplacian,0.5,0.01,normal_0_1,normal_1_1,0.0971423721907517
laplacian,0.5,0.01,normal_0_1,normal_1_1,0.11369486091170503
laplacian,0.5,0.01,normal_0_1,normal_1_1,0.11809332619106168
laplacian,0.5,0.01,normal_0_1,normal_1_1,0.12758110246243481
laplacian,0.5,0.01,normal_0_1,normal_1_1,0.12777416016631196
laplacian,0.5,0.01,normal_0_1,normal_1_1,0.11917011750721038
laplacian,0.5,0.01,normal_0_1,normal_1_1,0.1164850920666087
laplacian,0.5,0.01,normal_0_1,normal_1_1,0.11328390026439958
laplacian,0.5,0.01,normal_0_1,normal_0_2,0.06849690365471334
laplacian,0.5,0.01,normal_0_1,normal_0_2,0.05334154164586497
laplacian,0.5,0.01,normal_0_1,normal_0_2,0.05940203883168705
laplacian,0.5,0.01,normal_0_1,normal_0_2,0.04822571382379067
laplacian,0.5,0.01,normal_0_1,normal_0_2,0.048763158999102316
laplacian,0.5,0.01,normal_0_1,normal_0_2,0.06107790359084454
laplacian,0.5,0.01,normal_0_1,normal_0_2,0.0574969963123668
laplacian,0.5,0.01,normal_0_1,normal_0_2,0.06686364451288329
laplacian,0.5,0.01,normal_0_1,normal_0_2,0.05508898246025705
laplacian,0.5,0.01,normal_0_1,normal_0_2,0.060896096098040496
laplacian,0.5,0.01,normal_0_1,unif_0_1,0.1410911729617558
laplacian,0.5,0.01,normal_0_1,unif_0_1,0.14284308246600463
laplacian,0.5,0.01,normal_0_1,unif_0_1,0.14018778993870895
laplacian,0.5,0.01,normal_0_1,unif_0_1,0.16147652904043333
laplacian,0.5,0.01,normal_0_1,unif_0_1,0.13949037794503236
laplacian,0.5,0.01,normal_0_1,unif_0_1,0.14523623712136927
laplacian,0.5,0.01,normal_0_1,unif_0_1,0.1483511376483947
laplacian,0.5,0.01,normal_0_1,unif_0_1,0.16187897996623182
laplacian,0.5,0.01,normal_0_1,unif_0_1,0.1393706867302967
laplacian,0.5,0.01,normal_0_1,unif_0_1,0.1427403461777772
laplacian,0.5,0.01,unif_-1_1,normal_1_1,0.18466712583176886
laplacian,0.5,0.01,unif_-1_1,normal_1_1,0.1751089184977087
laplacian,0.5,0.01,unif_-1_1,normal_1_1,0.19217390959486186
laplacian,0.5,0.01,unif_-1_1,normal_1_1,0.17431013958454838
laplacian,0.5,0.01,unif_-1_1,normal_1_1,0.203041652624556
laplacian,0.5,0.01,unif_-1_1,normal_1_1,0.17370506008308598
laplacian,0.5,0.01,unif_-1_1,normal_1_1,0.1776088995155486
laplacian,0.5,0.01,unif_-1_1,normal_1_1,0.17694475650784697
laplacian,0.5,0.01,unif_-1_1,normal_1_1,0.1850304541043468
laplacian,0.5,0.01,unif_-1_1,normal_1_1,0.17922615382640225
laplacian,0.5,0.01,unif_-1_1,normal_0_2,0.13704730546353536
laplacian,0.5,0.01,unif_-1_1,normal_0_2,0.13722438784861746
laplacian,0.5,0.01,unif_-1_1,normal_0_2,0.12482187403875945
laplacian,0.5,0.01,unif_-1_1,normal_0_2,0.14657448188825836
laplacian,0.5,0.01,unif_-1_1,normal_0_2,0.15621076512077978
laplacian,0.5,0.01,unif_-1_1,normal_0_2,0.12810850059904322
laplacian,0.5,0.01,unif_-1_1,normal_0_2,0.14265970377567094
laplacian,0.5,0.01,unif_-1_1,normal_0_2,0.16233461680262387
laplacian,0.5,0.01,unif_-1_1,normal_0_2,0.14568887543712974
laplacian,0.5,0.01,unif_-1_1,normal_0_2,0.14487467862112882
laplacian,0.5,0.01,unif_-1_1,unif_0_1,0.10998015742639403
laplacian,0.5,0.01,unif_-1_1,unif_0_1,0.12807130240873635
laplacian,0.5,0.01,unif_-1_1,unif_0_1,0.11532850084988887
laplacian,0.5,0.01,unif_-1_1,unif_0_1,0.11416270571224656
laplacian,0.5,0.01,unif_-1_1,unif_0_1,0.09639909068661998
laplacian,0.5,0.01,unif_-1_1,unif_0_1,0.11353060232794537
laplacian,0.5,0.01,unif_-1_1,unif_0_1,0.10193929770469289
laplacian,0.5,0.01,unif_-1_1,unif_0_1,0.11386279533414019
laplacian,0.5,0.01,unif_-1_1,unif_0_1,0.10716163176192793
laplacian,0.5,0.01,unif_-1_1,unif_0_1,0.10963832948146887
laplacian,0.5,0.001,normal_0_1,normal_1_1,0.1369581334685805
laplacian,0.5,0.001,normal_0_1,normal_1_1,0.14728935294307616
laplacian,0.5,0.001,normal_0_1,normal_1_1,0.11936776629032501
laplacian,0.5,0.001,normal_0_1,normal_1_1,0.11971146700621833
laplacian,0.5,0.001,normal_0_1,normal_1_1,0.1318129117879036
laplacian,0.5,0.001,normal_0_1,normal_1_1,0.10831795307862857
laplacian,0.5,0.001,normal_0_1,normal_1_1,0.12451842325472974
laplacian,0.5,0.001,normal_0_1,normal_1_1,0.1075531575300684
laplacian,0.5,0.001,normal_0_1,normal_1_1,0.11430208289970083
laplacian,0.5,0.001,normal_0_1,normal_1_1,0.11650382050198013
laplacian,0.5,0.001,normal_0_1,normal_0_2,0.056846931903141135
laplacian,0.5,0.001,normal_0_1,normal_0_2,0.05973452910793909
laplacian,0.5,0.001,normal_0_1,normal_0_2,0.06232941235762293
laplacian,0.5,0.001,normal_0_1,normal_0_2,0.047067610297394966
laplacian,0.5,0.001,normal_0_1,normal_0_2,0.053502342090634335
laplacian,0.5,0.001,normal_0_1,normal_0_2,0.055457424710656546
laplacian,0.5,0.001,normal_0_1,normal_0_2,0.053417743023075365
laplacian,0.5,0.001,normal_0_1,normal_0_2,0.07238171285553265
laplacian,0.5,0.001,normal_0_1,normal_0_2,0.06336142895530017
laplacian,0.5,0.001,normal_0_1,normal_0_2,0.06404757267253434
laplacian,0.5,0.001,normal_0_1,unif_0_1,0.14068361312650063
laplacian,0.5,0.001,normal_0_1,unif_0_1,0.14019503214228018
laplacian,0.5,0.001,normal_0_1,unif_0_1,0.14904354358617883
laplacian,0.5,0.001,normal_0_1,unif_0_1,0.14067364534203058
laplacian,0.5,0.001,normal_0_1,unif_0_1,0.11877905594189028
laplacian,0.5,0.001,normal_0_1,unif_0_1,0.1419502908698844
laplacian,0.5,0.001,normal_0_1,unif_0_1,0.1418353098201729
laplacian,0.5,0.001,normal_0_1,unif_0_1,0.12886810458453504
laplacian,0.5,0.001,normal_0_1,unif_0_1,0.14102866055986413
laplacian,0.5,0.001,normal_0_1,unif_0_1,0.133165995328576
laplacian,0.5,0.001,unif_-1_1,normal_1_1,0.1968420809050209
laplacian,0.5,0.001,unif_-1_1,normal_1_1,0.17257047093500547
laplacian,0.5,0.001,unif_-1_1,normal_1_1,0.19511171562920057
laplacian,0.5,0.001,unif_-1_1,normal_1_1,0.17596270365259895
laplacian,0.5,0.001,unif_-1_1,normal_1_1,0.18559522850457608
laplacian,0.5,0.001,unif_-1_1,normal_1_1,0.16096256462455544
laplacian,0.5,0.001,unif_-1_1,normal_1_1,0.19661525997262674
laplacian,0.5,0.001,unif_-1_1,normal_1_1,0.17789891950524483
laplacian,0.5,0.001,unif_-1_1,normal_1_1,0.18446274251402997
laplacian,0.5,0.001,unif_-1_1,normal_1_1,0.18895673929531562
laplacian,0.5,0.001,unif_-1_1,normal_0_2,0.1361453251796197
laplacian,0.5,0.001,unif_-1_1,normal_0_2,0.1356544522689408
laplacian,0.5,0.001,unif_-1_1,normal_0_2,0.13214035624806966
laplacian,0.5,0.001,unif_-1_1,normal_0_2,0.13503133325893757
laplacian,0.5,0.001,unif_-1_1,normal_0_2,0.13496506677223194
laplacian,0.5,0.001,unif_-1_1,normal_0_2,0.1503235563107115
laplacian,0.5,0.001,unif_-1_1,normal_0_2,0.13088642967242511
laplacian,0.5,0.001,unif_-1_1,normal_0_2,0.14036031009435115
laplacian,0.5,0.001,unif_-1_1,normal_0_2,0.1387947101875373
laplacian,0.5,0.001,unif_-1_1,normal_0_2,0.15863688605506598
laplacian,0.5,0.001,unif_-1_1,unif_0_1,0.12039740877125593
laplacian,0.5,0.001,unif_-1_1,unif_0_1,0.1158933102780299
laplacian,0.5,0.001,unif_-1_1,unif_0_1,0.11385289156195916
laplacian,0.5,0.001,unif_-1_1,unif_0_1,0.1297223766254225
laplacian,0.5,0.001,unif_-1_1,unif_0_1,0.12048936702563562
laplacian,0.5,0.001,unif_-1_1,unif_0_1,0.12192666293901239
laplacian,0.5,0.001,unif_-1_1,unif_0_1,0.10454188665809187
laplacian,0.5,0.001,unif_-1_1,unif_0_1,0.10130491335801471
laplacian,0.5,0.001,unif_-1_1,unif_0_1,0.10993782674216943
laplacian,0.5,0.001,unif_-1_1,unif_0_1,0.10075545970132956
laplacian,1.0,1,normal_0_1,normal_1_1,0.10901900775416573
laplacian,1.0,1,normal_0_1,normal_1_1,0.117940178825741
laplacian,1.0,1,normal_0_1,normal_1_1,0.13151327183963574
laplacian,1.0,1,normal_0_1,normal_1_1,0.1286964105898306
laplacian,1.0,1,normal_0_1,normal_1_1,0.10867443667166951
